Datum,Zeit,Lot-Nr.,Subsystem,Ereignis & Massnahme,Visum
2025-03-09,17:02,30983128,52003.001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",WS
2025-03-10,02:26,30983128,52003.001,"Maschine heut' bisschen laut, nix schlimmes, läuft trotzdem.",MA
2025-03-10,01:52,30983128,52003-001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,OM
2025-03-10,04:23,30983128,52003.001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",EL
2025-03-10,01:23,30983128,52003.001,"Reinigung Förderband, Teilefluss wieder ok.",MR
2025-03-10,05:57,30983128,52003-001,"Reinigung Förderband, Teilefluss wieder ok.",MR
2025-03-10,06:57,30983128,52003.001,Prozessdaten NICHT verändert. Einstellungen fix!,IS
2025-03-10,13:15,30983128,52003-001,Nach Lotwechsel: Produktion von Tip läuft stabil.,DN
2025-03-10,12:14,30983128,52003.001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,PB
2025-03-10,07:42,30983128,52003.001,"Teileauswurf leicht verzögert, Mechanik geölt.",AP
2025-03-10,06:20,30983128,52003.001,"Lot-Start: Kette für Tip eingeleitet, Rohmaterial geladen, Werkzeug geprüft, Serie freigegeben.",PB
2025-03-10,17:33,30983128,52003.001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",EL
2025-03-10,18:00,30983128,52003.001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",DN
2025-03-10,18:20,30983128,52003-001,"Teileauswurf leicht verzögert, Mechanik geölt.",SK
2025-03-10,15:29,30983128,52003-001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",AP
2025-03-10,18:37,30983128,52003.001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",AJ
2025-03-10,16:18,30983128,52003O01,Prozessdaten NICHT verändert. Einstellungen fix!,AP
2025-03-11,23:27,30983128,52003.001,"Reinigung Förderband, Teilefluss wieder ok.",EL
2025-03-11,03:53,30983128,52003-001,"Störung: Auswerfer fährt nicht, Reset nötig.",AJ
2025-03-11,00:53,30983128,52003.001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",SR
2025-03-11,23:20,30983128,52003-001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",OM
2025-03-11,07:48,30983128,52003.001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",IS
2025-03-11,12:15,30983128,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,DN
2025-03-11,11:12,30983128,52003-001,"Lotnummer wieder falsch, hab verbessert, passt jetz.",MA
2025-03-11,10:45,30983128,52003-001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",AP
2025-03-11,10:17,30983128,52003.001,Nach Lotwechsel: Produktion von Tip läuft stabil.,MA
2025-03-11,10:04,30983128,52003-001,Nach Lotwechsel: Produktion von Tip läuft stabil.,EL
2025-03-11,17:15,30983128,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,AP
2025-03-11,15:00,30983128,52003.001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",FS
2025-03-11,15:18,30983128,52003-001,Prozessdaten NICHT verändert. Einstellungen fix!,ML
2025-03-11,17:26,30983128,52003-001,"Reinigung Förderband, Teilefluss wieder ok.",MA
2025-03-12,00:33,30983136,52003-001,Prozessdaten NICHT verändert. Einstellungen fix!,SK
2025-03-12,04:49,30983136,52003-001,"Reinigung Förderband, Teilefluss wieder ok.",DR
2025-03-12,02:26,30983136,52003.001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,SK
2025-03-12,13:18,30983136,52003-001,"Lot-Beendet: Reinigung Rack, Werkzeugwechsel vorbereitet, alle Dokumente aktualisiert.",IS
2025-03-12,12:59,30983136,52003.001,"Teileauswurf leicht verzögert, Mechanik geölt.",AJ
2025-03-12,10:05,30983136,52003O01,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",AJ
2025-03-12,09:56,30983136,52003.001,"Störung: Auswerfer fährt nicht, Reset nötig.",PB
2025-03-12,10:30,30983136,52003-001,Routinekontrolle Temperiergerät T2. Temperatur stabil.,EL
2025-03-12,19:30,30983136,52003-001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",OM
2025-03-12,19:28,30983136,52003-001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,DN
2025-03-12,18:30,30983136,52003.001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",WS
2025-03-12,14:36,30983136,52003-001,"Störung: Auswerfer fährt nicht, Reset nötig.",MA
2025-03-13,01:51,30983136,52003-001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,ML
2025-03-13,01:39,30983136,52003O01,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",SR
2025-03-13,05:54,30983136,52003.001,"Teileauswurf leicht verzögert, Mechanik geölt.",PB
2025-03-13,23:34,30983136,52003.001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",FS
2025-03-13,01:17,30983136,52003.001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,FS
2025-03-13,07:22,30983136,52003.001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",DR
2025-03-13,10:07,30983136,52003-001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",MR
2025-03-13,09:36,30983136,52003-001,"Störung: Auswerfer fährt nicht, Reset nötig.",GS
2025-03-13,15:17,30983136,52003-001,"Kollege hat heute alles bissel schmutzig gelassen, ich sauber gemacht.",OM
2025-03-13,20:36,30983136,52003-001,"Reinigung Förderband, Teilefluss wieder ok.",PB
2025-03-13,15:41,30983136,52003O01,Masterbatchnachfüllung am Dosiergerät durchgeführt.,ML
2025-03-13,14:54,30983136,52003O01,Masterbatchnachfüllung am Dosiergerät durchgeführt.,SK
2025-03-13,19:51,30983136,52003.001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",ML
2025-03-14,22:10,30983136,52003-001,"Lot-Start: Kette für Rack eingeleitet, Rohmaterial geladen, Werkzeug geprüft, Serie freigegeben.",FS
2025-03-14,05:01,30983136,52003.001,"Lot-Beendet: Reinigung Rack, Werkzeugwechsel vorbereitet, alle Dokumente aktualisiert.",IS
2025-03-14,04:45,30983136,52003-001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,MR
2025-03-14,04:04,30983136,52003-001,Nach Lotwechsel: Produktion von Rack läuft stabil.,OM
2025-03-14,12:41,30983136,52003-001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",MR
2025-03-14,10:19,30983136,52003-001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",DN
2025-03-14,07:27,30983136,52003-001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,SK
2025-03-14,12:39,30983136,52003-001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",MR
2025-03-14,06:05,30983136,52003.001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,PB
2025-03-14,11:09,30983136,52003-001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",PB
2025-03-14,19:29,30983136,52003-001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",DN
2025-03-14,19:18,30983136,52003-001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",MA
2025-03-14,16:07,30983136,52003-001,Nach Lotwechsel: Produktion von Rack läuft stabil.,AP
2025-03-14,16:27,30983136,52003-001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",DR
2025-03-14,19:21,30983136,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,IS
2025-03-15,02:37,30983136,52003-001,Prozessdaten NICHT verändert. Einstellungen fix!,MR
2025-03-15,23:54,30983136,52003.001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",AP
2025-03-15,22:22,30983136,52003.001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",SK
2025-03-15,22:22,30983136,52003.001,Prozessdaten NICHT verändert. Einstellungen fix!,SK
2025-03-15,12:05,30983136,52003.001,"Störung: Auswerfer fährt nicht, Reset nötig.",MR
2025-03-15,11:50,30983136,52003.001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",DN
2025-03-15,09:22,30983136,52003.001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,DN
2025-03-15,19:41,30983136,52003.001,Routinekontrolle Temperiergerät T4. Temperatur stabil.,SK
2025-03-15,19:46,30983136,52003-001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",GS
2025-03-15,19:14,30983136,52003-001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",DN
2025-03-16,02:16,30983136,52003.001,Nach Lotwechsel: Produktion von Rack läuft stabil.,PB
2025-03-16,00:28,30983136,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,WS
2025-03-16,00:57,30983136,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,AJ
2025-03-16,05:21,30983136,52003.001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,ML
2025-03-16,07:49,30983136,52003-001,Routinekontrolle Temperiergerät T4. Temperatur stabil.,PB
2025-03-16,11:07,30983136,52003.001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,SK
2025-03-16,08:09,30983136,52003-001,"Teileauswurf leicht verzögert, Mechanik geölt.",MR
2025-03-16,10:07,30983136,52003.001,"Maschine heut' bisschen laut, nix schlimmes, läuft trotzdem.",MA
2025-03-16,18:05,30983136,52003.001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",FS
2025-03-16,18:26,30983136,52003-001,"Störung: Auswerfer fährt nicht, Reset nötig.",PB
2025-03-16,16:19,30983136,52003-001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,AJ
2025-03-16,19:04,30983136,52003-001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",AJ
2025-03-17,05:22,30983136,52003-001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",DR
2025-03-17,23:24,30983136,52003.001,"Kollege hat heute alles bissel schmutzig gelassen, ich sauber gemacht.",EL
2025-03-17,03:48,30983136,52003.001,"Störung: Auswerfer fährt nicht, Reset nötig.",DN
2025-03-17,03:00,30983136,52003-001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",MA
2025-03-17,07:15,30983136,52003-001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,GS
2025-03-17,07:52,30983136,52003-001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",DR
2025-03-17,10:10,30983136,52003-001,"Reinigung Förderband, Teilefluss wieder ok.",AP
2025-03-17,15:04,30983136,52003-001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",SK
2025-03-17,17:54,30983136,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,SR
2025-03-17,17:21,30983136,52003-001,Nach Lotwechsel: Produktion von Rack läuft stabil.,EL
2025-03-17,19:24,30983136,52003.001,"Reinigung Förderband, Teilefluss wieder ok.",SR
2025-03-18,00:22,30983136,52003.001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",MR
2025-03-18,02:19,30983136,52003-001,Prozessdaten NICHT verändert. Einstellungen fix!,MA
2025-03-18,01:07,30983136,52003O01,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,PB
2025-03-18,22:32,30983136,52003-001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",MR
2025-03-18,05:06,30983136,52003.001,"Lot-Beendet: Reinigung Rack, Werkzeugwechsel vorbereitet, alle Dokumente aktualisiert.",GS
2025-03-18,04:07,30983136,52003-001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,AP
2025-03-18,11:38,30983136,52003O01,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",EL
2025-03-18,11:47,30983136,52003-001,"Reinigung Förderband, Teilefluss wieder ok.",DN
2025-03-18,08:06,30983136,52003-001,"Störung: Auswerfer fährt nicht, Reset nötig.",DN
2025-03-18,06:31,30983136,52003-001,"Lotnummer wieder falsch, hab verbessert, passt jetz.",OM
2025-03-18,09:16,30983136,52003-001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",GS
2025-03-18,19:56,30983136,52003.001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,EL
2025-03-18,16:11,30983136,52003.001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",MA
2025-03-18,19:55,30983136,52003.001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,FS
2025-03-18,20:22,30983136,52003-001,Routinekontrolle Temperiergerät T3. Temperatur stabil.,OM
2025-03-18,20:27,30983136,52003-001,"Störung: Auswerfer fährt nicht, Reset nötig.",DR
2025-03-18,21:32,30983136,52003O01,Routinekontrolle Temperiergerät T1. Temperatur stabil.,DR
2025-03-19,04:50,30983146,52003-001,"Heut wieder Farbwechsel, alles durcheinander, ich alles richtig gemacht.",IS
2025-03-19,22:04,30983146,52003.001,Prozessdaten NICHT verändert. Einstellungen fix!,MA
2025-03-19,00:47,30983146,52003.001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,MR
2025-03-19,01:24,30983146,52003.001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",GS
2025-03-19,08:28,30983146,52003.001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",FS
2025-03-19,10:02,30983146,52003-001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",ML
2025-03-19,13:40,30983146,52003-001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",ML
2025-03-19,19:25,30983146,52003-001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",DN
2025-03-19,20:36,30983146,52003.001,"Störung: Auswerfer fährt nicht, Reset nötig.",EL
2025-03-19,19:59,30983146,52003-001,"Reinigung Förderband, Teilefluss wieder ok.",DR
2025-03-19,15:32,30983146,52003.001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,GS
2025-03-19,19:59,30983146,52003-001,"Störung: Auswerfer fährt nicht, Reset nötig.",MA
2025-03-20,01:03,30983146,52003.001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,AJ
2025-03-20,01:42,30983146,52003-001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",PB
2025-03-20,05:47,30983146,52003.001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",ML
2025-03-20,00:52,30983146,52003-001,"Kollege hat heute alles bissel schmutzig gelassen, ich sauber gemacht.",OM
2025-03-20,11:28,30983146,52003.001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",AP
2025-03-20,06:34,30983146,52003.001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",AP
2025-03-20,11:40,30983146,52003-001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",DR
2025-03-20,12:01,30983146,52003.001,"Störung: Auswerfer fährt nicht, Reset nötig.",AP
2025-03-20,20:30,30983146,52003.001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,DR
2025-03-20,16:42,30983146,52003.001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",DN
2025-03-20,14:17,30983146,52003.001,Routinekontrolle Temperiergerät T4. Temperatur stabil.,SR
2025-03-21,03:07,30983146,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,DR
2025-03-21,00:57,30983146,52003.001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,SK
2025-03-21,02:28,30983146,52003.001,"Störung: Auswerfer fährt nicht, Reset nötig.",WS
2025-03-21,00:53,30983146,52003O01,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,FS
2025-03-21,04:44,30983146,52003-001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,DN
2025-03-21,07:44,30983146,52003-001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",MA
2025-03-21,11:38,30983146,52003-001,"Teileauswurf leicht verzögert, Mechanik geölt.",WS
2025-03-21,07:04,30983146,52003-001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,MA
2025-03-21,10:53,30983146,52003-001,Routinekontrolle Temperiergerät T1. Temperatur stabil.,AJ
2025-03-21,08:51,30983146,52003-001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,AJ
2025-03-21,13:42,30983146,52003.001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",SK
2025-03-21,17:38,30983146,52003-001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,AJ
2025-03-21,19:03,30983146,52003-001,"Störung: Auswerfer fährt nicht, Reset nötig.",AJ
2025-03-21,17:45,30983146,52003.001,"Reinigung Förderband, Teilefluss wieder ok.",EL
2025-03-21,18:42,30983146,52003-001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,PB
2025-03-21,15:30,30983146,52003-001,Nach Lotwechsel: Produktion von PCB Cover läuft stabil.,MR
2025-03-22,05:03,30983146,52003-001,"Lot-Beendet: Reinigung PCB Cover, Werkzeugwechsel vorbereitet, alle Dokumente aktualisiert.",AJ
2025-03-22,05:25,30983146,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,DN
2025-03-22,00:30,30983146,52003.001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",DN
2025-03-22,03:38,30983146,52003.001,Routinekontrolle Temperiergerät T3. Temperatur stabil.,MA
2025-03-22,00:45,30983146,52003-001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,GS
2025-03-22,04:34,30983146,52003.001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",FS
2025-03-22,12:54,30983146,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,IS
2025-03-22,06:47,30983146,52003-001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,GS
2025-03-22,13:59,30983146,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,MA
2025-03-22,11:33,30983146,52003-001,"Vakuumleitung lose, hab wieder richtig gemacht, läuft.",MA
2025-03-22,08:59,30983146,52003O01,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",AJ
2025-03-22,21:10,30983146,52003O01,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,SK
2025-03-22,14:46,30983146,52003-001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",SK
2025-03-22,15:52,30983146,52003.001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",AP
2025-03-23,23:55,30983146,52003-001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,GS
2025-03-23,23:51,30983146,52003-001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",PB
2025-03-23,04:43,30983146,52003.001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",AP
2025-03-23,01:22,30983146,52003-001,"Maschine heut' bisschen laut, nix schlimmes, läuft trotzdem.",EL
2025-03-23,04:52,30983146,52003-001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",AP
2025-03-23,05:58,30983146,52003-001,Routinekontrolle Temperiergerät T3. Temperatur stabil.,IS
2025-03-23,13:46,30983146,52003.001,Routinekontrolle Temperiergerät T2. Temperatur stabil.,WS
2025-03-23,09:32,30983146,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,EL
2025-03-23,10:10,30983146,52003-001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,SR
2025-03-23,08:04,30983146,52003.001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,FS
2025-03-23,13:08,30983146,52003-001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",OM
2025-03-23,12:24,30983146,52003-001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",OM
2025-03-23,20:28,30983146,52003.001,Prozessdaten NICHT verändert. Einstellungen fix!,OM
